Argentina, Cordoba, Cordoba, 1433991600000, 8.21, 27.86, 1001.88, 9.21347, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 7.66, 71.73, 994.375, 2.71576, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 7.25, 72.26, 993.125, 3.4802, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 7.07, 73.56, 995.0, 3.37961, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 6.76, 74.34, 993.75, 2.11226, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 6.19, 76.45, 993.75, 3.56066, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.99, 78.11, 993.125, 2.8767, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.93, 77.7, 994.375, 3.54055, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.88, 77.41, 994.375, 2.9974, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.75, 77.86, 993.125, 2.13238, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.68, 76.6, 994.375, 2.41401, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.58, 76.96, 994.375, 3.31926, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.32, 76.04, 995.0, 2.53471, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 5.15, 76.18, 993.75, 1.30759, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434337200000, 4.9, 76.12, 995.0, 1.58922, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.36, 77.82, 995.625, 3.52043, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.22, 77.83, 995.0, 1.50876, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.13, 78.61, 994.375, 0.824787, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.19, 77.24, 994.375, 1.87086, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.15, 76.85, 995.0, 0.181051, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.25, 75.88, 994.375, 0.905254, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.61, 73.37, 993.75, 3.92277, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.56, 73.51, 994.375, 3.03763, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.53, 73.92, 994.375, 2.51459, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.79, 72.88, 994.375, 3.17845, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.74, 72.77, 993.125, 2.63529, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.62, 73.41, 993.125, 1.56911, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.46, 73.84, 991.875, 2.73588, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.53, 74.19, 993.125, 2.75599, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.31, 74.95, 993.75, 2.9974, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.21, 76.6, 992.5, 1.68981, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.09, 76.59, 992.5, 3.52043, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.15, 76.85, 991.25, 4.06358, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.21, 75.8, 991.875, 2.79623, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.11, 76.41, 991.875, 2.21284, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.11, 77.37, 990.625, 1.70992, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.96, 78.09, 991.875, 1.91109, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.95, 78.95, 990.625, 1.73004, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.89, 79.28, 991.25, 0.140817, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.97, 79.56, 990.0, 0.683969, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.9, 78.98, 990.0, 1.50876, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.74, 78.31, 991.25, 2.35366, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.2, 80.16, 990.0, 3.54055, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.26, 84.08, 991.25, 3.46008, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.35, 81.83, 991.25, 4.0837, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.27, 81.93, 990.0, 3.25891, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.03, 80.97, 990.0, 2.29331, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.48, 82.59, 990.625, 2.25308, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.31, 84.5, 990.0, 3.90265, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.4, 86.13, 990.0, 3.17845, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.31, 85.19, 990.0, 2.61518, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.28, 84.62, 991.25, 2.39389, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.29, 85.53, 991.25, 3.13821, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.2, 85.11, 991.25, 3.25891, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.05, 86.27, 989.375, 3.62101, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.89, 85.83, 990.625, 3.3595, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.73, 86.3, 990.0, 4.40557, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.82, 87.14, 988.75, 4.5665, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.85, 87.29, 991.25, 4.0837, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.77, 87.63, 990.0, 4.66709, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.94, 88.88, 990.0, 4.94872, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.17, 88.99, 990.0, 4.90849, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.16, 88.76, 988.75, 4.8079, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.1, 88.26, 988.75, 2.59506, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.95, 87.43, 990.0, 2.8767, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 1.87, 88.07, 991.25, 5.00907, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.06, 88.47, 988.75, 5.65281, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 2.53, 88.57, 991.25, 6.17584, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.01, 88.39, 989.375, 6.23619, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 3.5, 87.7, 988.75, 6.39713, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.06, 87.55, 990.625, 7.926, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 4.81, 84.65, 991.25, 9.11289, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 5.92, 79.71, 989.375, 12.8546, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.91, 74.55, 991.875, 13.7397, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 7.71, 72.62, 990.0, 13.1564, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.26, 69.09, 989.375, 15.3491, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.88, 67.99, 990.0, 14.6249, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 9.62, 63.98, 990.625, 15.1077, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 10.2, 62.25, 989.375, 16.1739, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 10.51, 60.82, 990.625, 15.9727, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 11.06, 58.7, 989.375, 15.2887, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 11.6, 56.95, 990.0, 14.3432, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 11.97, 56.44, 991.25, 16.1739, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.58, 54.73, 990.0, 16.8176, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 13.27, 53.7, 990.0, 17.401, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 14.08, 50.73, 988.75, 17.6625, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 14.87, 47.02, 990.0, 19.6943, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 15.48, 44.54, 988.125, 20.9214, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 16.06, 42.19, 988.125, 23.7981, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 16.54, 43.01, 988.125, 20.5593, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 16.92, 42.1, 988.75, 22.0278, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 17.52, 40.23, 987.5, 22.7722, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.08, 40.31, 987.5, 22.1083, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.52, 39.77, 986.875, 23.1946, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.81, 39.94, 987.5, 23.3958, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.91, 40.52, 986.875, 23.1946, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.05, 38.65, 985.625, 23.7176, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.24, 38.92, 988.125, 24.4419, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.36, 38.62, 986.875, 24.4217, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.72, 37.79, 986.875, 23.0337, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.76, 37.27, 986.25, 22.6112, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.96, 37.91, 986.875, 21.8468, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.87, 37.82, 985.625, 22.8124, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.26, 37.31, 986.25, 19.5334, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.37, 35.44, 986.875, 21.1427, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.58, 35.19, 985.625, 20.1168, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.74, 33.71, 984.375, 19.9558, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.87, 33.63, 986.25, 20.5593, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.95, 32.54, 985.625, 20.9818, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.78, 33.27, 985.625, 23.1141, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.88, 33.29, 985.625, 18.7086, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.89, 32.57, 985.625, 20.1771, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.79, 31.98, 985.0, 22.6313, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.75, 31.4, 985.625, 21.5652, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.67, 31.87, 985.0, 21.7864, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.62, 30.64, 985.0, 22.2894, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.56, 29.31, 984.375, 21.9474, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.47, 29.54, 983.75, 22.229, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.33, 30.99, 984.375, 18.8293, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 20.08, 32.19, 984.375, 19.7144, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.79, 32.85, 985.625, 16.2946, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 19.36, 32.84, 985.625, 12.8345, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.9, 33.25, 985.625, 12.8144, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 18.45, 34.14, 985.625, 14.0415, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 17.95, 34.55, 985.625, 12.3517, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 17.3, 40.97, 985.0, 11.7079, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 16.62, 44.16, 986.875, 10.2998, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 15.84, 46.93, 986.25, 10.0785, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 15.19, 48.49, 985.625, 9.31406, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 14.56, 49.87, 986.875, 7.72483, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 14.13, 50.93, 985.625, 7.84553, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 13.51, 52.39, 986.875, 7.96623, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.93, 54.3, 985.0, 7.06098, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.52, 55.48, 986.875, 7.5639, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.5, 55.36, 986.25, 7.86565, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.66, 55.16, 988.125, 8.99219, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 13.1, 53.94, 986.875, 9.99802, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 13.21, 53.8, 985.625, 9.89744, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 13.03, 54.65, 986.25, 9.43476, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.88, 55.97, 986.875, 8.73067, NOR NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 12.57, 58.24, 988.75, 6.65864, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 11.95, 60.69, 986.875, 5.47176, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 11.12, 65.1, 988.75, 5.49187, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 10.66, 67.23, 986.875, 5.41141, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 10.45, 65.03, 986.25, 5.59246, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 10.34, 65.76, 988.75, 6.21608, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 9.45, 65.18, 988.75, 5.51199, NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.86, 65.44, 988.125, 4.70732, NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.68, 67.17, 989.375, 4.28487, NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.54, 66.9, 990.0, 2.71576, NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 8.2, 67.92, 988.75, 2.59506, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 7.87, 67.93, 989.375, 1.83062, NOR NOROESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 7.57, 69.25, 988.75, 2.63529, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 7.07, 70.66, 989.375, 2.91693, NORTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.73, 71.3, 987.5, 3.64113, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.19, 73.97, 988.75, 4.70732, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.37, 73.51, 989.375, 5.00907, NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.31, 74.88, 988.75, 5.25047, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434423600000, 6.18, 73.89, 990.625, 2.47436, OESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 6.15, 73.81, 990.0, 0.563269, OESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 6.99, 72.12, 989.375, 3.03763, OESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.23, 71.07, 990.0, 4.16417, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.46, 71.51, 988.75, 4.30498, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.44, 71.63, 989.375, 4.6872, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.43, 73.25, 988.75, 5.51199, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.05, 73.46, 988.75, 3.62101, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.05, 76.07, 990.625, 3.37961, ESTE NORESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.24, 75.67, 989.375, 4.6872, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.55, 74.78, 990.625, 3.41985, ESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 7.01, 73.64, 989.375, 1.28747, OESTE SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 6.0, 73.76, 990.0, 1.58922, OESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 5.15, 77.76, 990.625, 3.80207, OESTE SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 4.28, 79.09, 990.625, 4.04347, OESTE SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.92, 81.24, 991.25, 3.17845, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.65, 82.57, 990.625, 3.27903, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.58, 83.32, 990.625, 3.25891, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 4.93, 86.05, 990.0, 2.79623, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 5.13, 82.01, 990.0, 4.22452, ESTE SUDESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 4.19, 80.35, 990.0, 4.30498, SUDOESTE, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.59, 81.7, 990.0, 4.28487, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.4, 84.75, 990.625, 3.1181, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.19, 83.56, 989.375, 3.2388, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.3, 90.06, 988.75, 4.82802, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.22, 85.36, 990.0, 4.46592, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.1, 87.51, 990.0, 3.2388, SUDOESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.13, 88.24, 990.0, 5.19012, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.35, 86.41, 991.25, 5.59246, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.07, 84.32, 990.625, 4.40557, SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 2.8, 85.62, 989.375, 5.10965, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 3.04, 86.21, 989.375, 5.83386, SUDESTE SUR, Asociaci󮠃ivil de Producrores
Argentina, Cordoba, Cordoba, 1434510000000, 2.95, 83.26, 990.0, 6.19596, SUDESTE, Asociaci󮠃ivil de Producrores
