Argentina, Chaco, Chaco, 1359342000000, 30.12, 37.56, -999.0, -999.0, NORTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.2, 46.29, 960.505, 12.1908, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.2, 46.25, 960.104, 12.231, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.18, 46.25, 959.088, 12.3919, NOR NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.17, 46.28, 959.3, 11.8286, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.17, 46.35, 960.213, 12.0701, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.18, 46.35, 959.968, 12.5327, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.18, 46.32, 959.269, 12.0701, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.2, 46.29, 958.955, 11.9896, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.27, 46.19, 958.398, 12.2712, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.35, 46.07, 958.526, 12.0298, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.41, 45.98, 958.524, 11.889, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.47, 45.85, 958.817, 11.8286, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.49, 45.75, 958.807, 11.8286, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.47, 45.68, 958.706, 12.0298, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.46, 45.68, 958.559, 11.8286, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.42, 45.71, 958.607, 11.7884, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.41, 45.71, 958.698, 11.7683, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.41, 45.64, 959.074, 12.0298, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.41, 45.61, 959.152, 11.5269, NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.4, 45.61, 959.212, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.39, 45.57, 959.254, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.4, 45.51, 959.361, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.42, 45.44, 959.408, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.42, 45.31, 959.855, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.43, 45.18, 960.079, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.42, 45.14, 960.163, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.44, 45.01, 959.856, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.44, 44.94, 959.869, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.45, 44.91, 959.786, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.46, 44.91, 959.995, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.47, 44.91, 960.225, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.45, 44.94, 960.605, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.47, 44.98, 961.217, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.46, 45.01, 961.375, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.46, 45.04, 961.399, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.45, 45.08, 961.758, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.45, 45.08, 961.781, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.45, 45.11, 961.845, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.43, 45.14, 961.966, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.44, 45.18, 962.163, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.42, 45.21, 962.266, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.41, 45.24, 962.235, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.4, 45.27, 962.342, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.39, 45.34, 962.583, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.36, 45.4, 963.068, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.34, 45.43, 962.881, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.33, 45.5, 962.635, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.3, 45.56, 962.635, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360465200000, 30.28, 45.63, 962.995, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.27, 45.66, 963.043, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.24, 45.69, 962.995, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.22, 45.72, 963.013, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.19, 45.75, 963.067, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.17, 45.78, 963.525, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.15, 45.78, 963.427, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.11, 45.74, 963.526, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.1, 45.74, 963.599, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.06, 45.74, 963.683, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.03, 45.66, 963.6, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.01, 45.6, 963.488, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.97, 45.46, 963.384, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.94, 45.42, 963.278, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.91, 45.32, 963.093, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.9, 45.25, 963.057, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.83, 45.17, 963.109, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.81, 45.1, 962.963, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.79, 45.07, 963.0, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.75, 45.03, 962.995, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.72, 44.99, 962.833, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.68, 44.92, 962.881, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.65, 44.88, 962.938, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.63, 44.85, 962.929, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.6, 44.85, 962.758, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.59, 44.88, 962.766, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.55, 44.91, 963.05, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.53, 44.9, 963.265, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.49, 44.93, 963.052, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.46, 45.0, 962.865, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.44, 45.03, 962.905, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.41, 45.06, 963.091, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.36, 45.09, 963.289, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.35, 45.12, 963.048, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.3, 45.15, 962.967, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.27, 45.18, 963.013, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.25, 45.17, 962.905, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.22, 45.2, 962.867, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.17, 45.23, 962.685, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.16, 45.23, 962.742, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.13, 45.29, 962.686, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.08, 45.32, 962.7, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.07, 45.35, 962.78, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.02, 45.38, 962.936, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.99, 45.44, 963.041, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.95, 45.47, 963.299, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.93, 45.5, 963.747, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.89, 45.56, 963.817, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.85, 45.59, 963.76, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.84, 45.63, 963.819, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.81, 45.66, 963.745, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.79, 45.72, 963.7, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.75, 45.75, 963.745, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.73, 45.78, 963.676, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.72, 45.81, 963.592, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.69, 45.84, 963.571, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.66, 45.87, 963.504, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.65, 45.87, 963.48, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.62, 45.83, 963.518, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.6, 45.73, 963.496, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.56, 45.63, 963.451, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.56, 45.63, 963.363, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.53, 45.59, 963.428, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.51, 45.55, 963.354, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.5, 45.59, 963.428, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.48, 45.62, 963.296, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.48, 45.65, 963.315, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.46, 45.68, 963.336, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.46, 45.68, 963.385, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.46, 45.71, 963.404, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.49, 45.75, 963.415, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.48, 45.75, 963.363, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.49, 45.82, 963.305, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.51, 45.79, 963.297, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.53, 45.76, 963.252, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.55, 45.69, 963.429, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.57, 45.53, 963.389, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.6, 45.5, 963.496, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.63, 45.53, 963.513, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.68, 45.54, 962.968, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.71, 45.51, 963.202, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.76, 45.45, 962.854, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.8, 45.39, 962.766, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.86, 45.36, 962.476, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.91, 45.27, 962.175, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 28.97, 44.97, 961.941, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.04, 44.81, 962.054, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.12, 44.69, 961.634, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.18, 44.53, 961.729, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.3, 44.41, 961.591, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.4, 44.18, 960.735, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.49, 43.93, 960.52, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.61, 43.6, 960.443, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.7, 43.48, 960.436, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.81, 43.19, 960.223, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 29.92, 42.89, 959.806, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.05, 42.74, 959.222, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.16, 42.68, 959.146, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.27, 42.56, 959.244, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.4, 42.37, 959.091, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.51, 42.28, 958.925, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.64, 42.29, 958.787, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.7, 42.3, 958.2, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.82, 42.24, 958.003, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 30.92, 42.19, 957.756, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.04, 42.1, 957.659, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.12, 41.97, 957.602, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.21, 41.81, 957.798, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.3, 41.78, 957.727, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.36, 41.79, 957.471, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.37, 41.83, 957.269, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.39, 41.83, 957.194, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.4, 41.79, 957.12, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.44, 41.83, 957.01, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.48, 41.8, 957.12, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.5, 41.84, 957.142, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.54, 41.81, 957.128, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.58, 41.75, 957.157, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.63, 41.72, 957.158, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.67, 41.75, 957.248, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.7, 41.79, 957.212, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.75, 41.9, 957.277, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.76, 41.97, 957.435, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.79, 42.08, 957.426, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.82, 42.15, 957.531, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.84, 42.22, 957.557, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.85, 42.29, 957.564, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.88, 42.36, 957.661, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.88, 42.46, 957.688, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.91, 42.53, 957.887, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.92, 42.6, 958.04, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.92, 42.67, 958.322, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.94, 42.77, 958.357, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.95, 42.84, 958.435, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.95, 42.95, 958.244, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.94, 43.01, 958.318, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.93, 43.08, 958.384, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.93, 43.15, 958.82, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.92, 43.25, 958.657, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.91, 43.32, 958.656, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.9, 43.38, 958.8, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.9, 43.45, 958.952, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.89, 43.48, 958.772, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.89, 43.55, 959.1, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360551600000, 31.86, 43.58, 959.064, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.84, 43.61, 959.168, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.83, 43.61, 959.05, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.81, 43.61, 959.273, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.77, 43.61, 959.223, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.76, 43.61, 959.241, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.75, 43.64, 959.219, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.72, 43.6, 959.072, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.69, 43.6, 959.156, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.67, 43.6, 959.028, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.65, 43.59, 959.011, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.62, 43.59, 958.859, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.61, 43.55, 958.667, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.57, 43.55, 958.684, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.54, 43.55, 958.476, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.52, 43.54, 958.454, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.5, 43.51, 958.311, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.47, 43.51, 958.303, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.44, 43.47, 958.237, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.4, 43.43, 958.135, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.36, 43.39, 958.04, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.34, 43.39, 958.062, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.31, 43.42, 957.882, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.29, 43.42, 957.913, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.25, 43.45, 957.721, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.22, 43.44, 957.858, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.2, 43.48, 957.77, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.18, 43.47, 957.887, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.13, 43.5, 957.811, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.09, 43.5, 957.605, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.07, 43.49, 957.739, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.05, 43.53, 957.604, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 31.01, 43.52, 957.266, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 30.99, 43.52, 957.302, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 30.94, 43.51, 957.16, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 30.89, 43.54, 957.143, 0.0, ESTE NORESTE, Prov. Chaco
Argentina, Chaco, Chaco, 1360638000000, 30.87, 43.51, 957.121, 0.0, ESTE NORESTE, Prov. Chaco
